birdY,birdJump,birdVelocity,pipeY
300.6,0,0.6,0
301.8,0,1.2,0
303.6,0,1.7999999999999998,0
306,0,2.4,0
309,0,3,0
312.6,0,3.6,0
316.8,0,4.2,0
321.6,0,4.8,0
327,0,5.3999999999999995,0
333,0,5.999999999999999,0
339.6,0,6.599999999999999,0
346.8,0,7.199999999999998,0
354.6,0,7.799999999999998,0
363,0,8.399999999999999,0
372,0,8.999999999999998,0
381.6,0,9.599999999999998,0
391.8,0,10.199999999999998,0
402.6,0,10.799999999999997,0
414,0,11.399999999999997,0
426,0,11.999999999999996,0
438.6,0,12.599999999999996,0
451.8,0,13.199999999999996,0
465.6,0,13.799999999999995,0
480,0,14.399999999999995,0
495,0,14.999999999999995,0
510.6,0,15.599999999999994,0
526.8000000000001,0,16.199999999999996,0
543.6,0,16.799999999999997,0
561,0,17.4,0
551.6,1,-9.4,0
542.8000000000001,0,-8.8,0
534.6,0,-8.200000000000001,0
527,0,-7.600000000000001,0
520,0,-7.000000000000002,0
513.6,0,-6.400000000000002,0
507.8,0,-5.8000000000000025,0
502.6,0,-5.200000000000003,0
498,0,-4.600000000000003,0
494,0,-4.0000000000000036,0
490.6,0,-3.4000000000000035,0
487.8,0,-2.8000000000000034,0
485.6,0,-2.2000000000000033,0
484,0,-1.6000000000000032,0
483,0,-1.000000000000003,0
482.6,0,-0.40000000000000313,0
482.8,0,0.19999999999999685,0
483.6,0,0.7999999999999968,0
485,0,1.3999999999999968,0
487,0,1.999999999999997,0
489.6,0,2.599999999999997,0
492.8,0,3.199999999999997,0
496.6,0,3.799999999999997,0
501,0,4.399999999999997,0
506,0,4.9999999999999964,0
511.6,0,5.599999999999996,0
517.8000000000001,0,6.199999999999996,0
524.6,0,6.799999999999995,0
532,0,7.399999999999995,0
522.6,1,-9.4,0
513.8000000000001,0,-8.8,0
505.6000000000001,0,-8.200000000000001,0
498.00000000000006,0,-7.600000000000001,0
491.00000000000006,0,-7.000000000000002,0
484.6000000000001,0,-6.400000000000002,0
478.80000000000007,0,-5.8000000000000025,0
473.6000000000001,0,-5.200000000000003,0
469.00000000000006,0,-4.600000000000003,0
465.00000000000006,0,-4.0000000000000036,0
461.6000000000001,0,-3.4000000000000035,0
458.80000000000007,0,-2.8000000000000034,0
456.6000000000001,0,-2.2000000000000033,0
455.00000000000006,0,-1.6000000000000032,0
454.00000000000006,0,-1.000000000000003,0
453.6000000000001,0,-0.40000000000000313,0
453.80000000000007,0,0.19999999999999685,0
454.6000000000001,0,0.7999999999999968,0
456.00000000000006,0,1.3999999999999968,0
458.00000000000006,0,1.999999999999997,0
460.6000000000001,0,2.599999999999997,0
463.80000000000007,0,3.199999999999997,0
467.6000000000001,0,3.799999999999997,0
472.00000000000006,0,4.399999999999997,0
477.00000000000006,0,4.9999999999999964,0
482.6000000000001,0,5.599999999999996,0
488.80000000000007,0,6.199999999999996,0
495.6000000000001,0,6.799999999999995,0
503.00000000000006,0,7.399999999999995,0
511.00000000000006,0,7.999999999999995,0
519.6,0,8.599999999999994,0
528.8000000000001,0,9.199999999999994,0
538.6,0,9.799999999999994,0
529.2,1,-9.4,0
520.4000000000001,0,-8.8,0
512.2,0,-8.200000000000001,0
504.6,0,-7.600000000000001,0
497.6,0,-7.000000000000002,0
491.20000000000005,0,-6.400000000000002,0
485.40000000000003,0,-5.8000000000000025,0
480.20000000000005,0,-5.200000000000003,0
475.6,0,-4.600000000000003,0
471.6,0,-4.0000000000000036,0
468.20000000000005,0,-3.4000000000000035,0
465.40000000000003,0,-2.8000000000000034,0
463.20000000000005,0,-2.2000000000000033,0
461.6,0,-1.6000000000000032,0
460.6,0,-1.000000000000003,0
460.20000000000005,0,-0.40000000000000313,0
460.40000000000003,0,0.19999999999999685,0
461.20000000000005,0,0.7999999999999968,0
462.6,0,1.3999999999999968,0
464.6,0,1.999999999999997,0
467.20000000000005,0,2.599999999999997,0
470.40000000000003,0,3.199999999999997,0
474.20000000000005,0,3.799999999999997,0
478.6,0,4.399999999999997,0
483.6,0,4.9999999999999964,0
489.20000000000005,0,5.599999999999996,0
495.40000000000003,0,6.199999999999996,0
502.20000000000005,0,6.799999999999995,0
509.6,0,7.399999999999995,0
517.6,0,7.999999999999995,0
526.2,0,8.599999999999994,0
535.4000000000001,0,9.199999999999994,0
545.2,0,9.799999999999994,0
555.6,0,10.399999999999993,0
566.6,0,10.999999999999993,0
557.2,1,-9.4,0
548.4000000000001,0,-8.8,0
540.2,0,-8.200000000000001,0
532.6,0,-7.600000000000001,0
525.6,0,-7.000000000000002,0
519.2,0,-6.400000000000002,0
513.4000000000001,0,-5.8000000000000025,0
508.2000000000001,0,-5.200000000000003,0
503.6000000000001,0,-4.600000000000003,0
499.6000000000001,0,-4.0000000000000036,0
496.2000000000001,0,-3.4000000000000035,0
493.4000000000001,0,-2.8000000000000034,0
491.2000000000001,0,-2.2000000000000033,0
489.6000000000001,0,-1.6000000000000032,0
488.6000000000001,0,-1.000000000000003,0
488.2000000000001,0,-0.40000000000000313,0
488.4000000000001,0,0.19999999999999685,0
489.2000000000001,0,0.7999999999999968,0
490.6000000000001,0,1.3999999999999968,0
492.6000000000001,0,1.999999999999997,0
495.2000000000001,0,2.599999999999997,0
498.4000000000001,0,3.199999999999997,0
502.2000000000001,0,3.799999999999997,376.6700439800924
506.6000000000001,0,4.399999999999997,376.6700439800924
511.6000000000001,0,4.9999999999999964,376.6700439800924
517.2,0,5.599999999999996,376.6700439800924
523.4000000000001,0,6.199999999999996,376.6700439800924
530.2,0,6.799999999999995,376.6700439800924
537.6,0,7.399999999999995,376.6700439800924
545.6,0,7.999999999999995,376.6700439800924
554.2,0,8.599999999999994,376.6700439800924
563.4000000000001,0,9.199999999999994,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
568,0,0,376.6700439800924
