birdY,birdJump,birdVelocity,pipeY
300.6,0,0.6,0
301.8,0,1.2,0
303.6,0,1.7999999999999998,0
306,0,2.4,0
309,0,3,0
312.6,0,3.6,0
316.8,0,4.2,0
321.6,0,4.8,0
327,0,5.3999999999999995,0
333,0,5.999999999999999,0
339.6,0,6.599999999999999,0
346.8,0,7.199999999999998,0
354.6,0,7.799999999999998,0
363,0,8.399999999999999,0
372,0,8.999999999999998,0
381.6,0,9.599999999999998,0
391.8,0,10.199999999999998,0
402.6,0,10.799999999999997,0
414,0,11.399999999999997,0
426,0,11.999999999999996,0
438.6,0,12.599999999999996,0
451.8,0,13.199999999999996,0
465.6,0,13.799999999999995,0
480,0,14.399999999999995,0
495,0,14.999999999999995,0
510.6,0,15.599999999999994,0
501.20000000000005,1,-9.4,0
492.40000000000003,0,-8.8,0
484.20000000000005,0,-8.200000000000001,0
476.6,0,-7.600000000000001,0
469.6,0,-7.000000000000002,0
463.20000000000005,0,-6.400000000000002,0
457.40000000000003,0,-5.8000000000000025,0
452.20000000000005,0,-5.200000000000003,0
447.6,0,-4.600000000000003,0
443.6,0,-4.0000000000000036,0
440.20000000000005,0,-3.4000000000000035,0
437.40000000000003,0,-2.8000000000000034,0
435.20000000000005,0,-2.2000000000000033,0
433.6,0,-1.6000000000000032,0
432.6,0,-1.000000000000003,0
432.20000000000005,0,-0.40000000000000313,0
432.40000000000003,0,0.19999999999999685,0
433.20000000000005,0,0.7999999999999968,0
434.6,0,1.3999999999999968,0
436.6,0,1.999999999999997,0
439.20000000000005,0,2.599999999999997,0
442.40000000000003,0,3.199999999999997,0
446.20000000000005,0,3.799999999999997,0
450.6,0,4.399999999999997,0
455.6,0,4.9999999999999964,0
446.20000000000005,1,-9.4,0
437.40000000000003,0,-8.8,0
429.20000000000005,0,-8.200000000000001,0
421.6,0,-7.600000000000001,0
414.6,0,-7.000000000000002,0
408.20000000000005,0,-6.400000000000002,0
402.40000000000003,0,-5.8000000000000025,0
397.20000000000005,0,-5.200000000000003,0
392.6,0,-4.600000000000003,0
388.6,0,-4.0000000000000036,0
385.20000000000005,0,-3.4000000000000035,0
382.40000000000003,0,-2.8000000000000034,0
380.20000000000005,0,-2.2000000000000033,0
378.6,0,-1.6000000000000032,0
377.6,0,-1.000000000000003,0
377.20000000000005,0,-0.40000000000000313,0
377.40000000000003,0,0.19999999999999685,0
378.20000000000005,0,0.7999999999999968,0
379.6,0,1.3999999999999968,0
381.6,0,1.999999999999997,0
384.20000000000005,0,2.599999999999997,0
387.40000000000003,0,3.199999999999997,0
391.20000000000005,0,3.799999999999997,0
395.6,0,4.399999999999997,0
400.6,0,4.9999999999999964,0
391.20000000000005,1,-9.4,0
382.40000000000003,0,-8.8,0
374.20000000000005,0,-8.200000000000001,0
366.6,0,-7.600000000000001,0
359.6,0,-7.000000000000002,0
353.20000000000005,0,-6.400000000000002,0
347.40000000000003,0,-5.8000000000000025,0
342.20000000000005,0,-5.200000000000003,0
337.6,0,-4.600000000000003,0
333.6,0,-4.0000000000000036,0
330.20000000000005,0,-3.4000000000000035,0
327.40000000000003,0,-2.8000000000000034,0
325.20000000000005,0,-2.2000000000000033,0
323.6,0,-1.6000000000000032,0
322.6,0,-1.000000000000003,0
322.20000000000005,0,-0.40000000000000313,0
322.40000000000003,0,0.19999999999999685,0
323.20000000000005,0,0.7999999999999968,0
324.6,0,1.3999999999999968,0
326.6,0,1.999999999999997,0
329.20000000000005,0,2.599999999999997,0
332.40000000000003,0,3.199999999999997,0
336.20000000000005,0,3.799999999999997,0
340.6,0,4.399999999999997,0
345.6,0,4.9999999999999964,0
351.20000000000005,0,5.599999999999996,0
357.40000000000003,0,6.199999999999996,0
348.00000000000006,1,-9.4,0
339.20000000000005,0,-8.8,0
331.00000000000006,0,-8.200000000000001,0
323.40000000000003,0,-7.600000000000001,0
316.40000000000003,0,-7.000000000000002,0
310.00000000000006,0,-6.400000000000002,0
304.20000000000005,0,-5.8000000000000025,0
299.00000000000006,0,-5.200000000000003,0
294.40000000000003,0,-4.600000000000003,0
290.40000000000003,0,-4.0000000000000036,0
287.00000000000006,0,-3.4000000000000035,0
284.20000000000005,0,-2.8000000000000034,0
282.00000000000006,0,-2.2000000000000033,0
280.40000000000003,0,-1.6000000000000032,0
279.40000000000003,0,-1.000000000000003,0
279.00000000000006,0,-0.40000000000000313,0
279.20000000000005,0,0.19999999999999685,0
280.00000000000006,0,0.7999999999999968,0
281.40000000000003,0,1.3999999999999968,0
283.40000000000003,0,1.999999999999997,0
286.00000000000006,0,2.599999999999997,0
289.20000000000005,0,3.199999999999997,0
293.00000000000006,0,3.799999999999997,0
297.40000000000003,0,4.399999999999997,0
302.40000000000003,0,4.9999999999999964,0
308.00000000000006,0,5.599999999999996,0
314.20000000000005,0,6.199999999999996,0
321.00000000000006,0,6.799999999999995,0
328.40000000000003,0,7.399999999999995,0
336.40000000000003,0,7.999999999999995,0
345,0,8.599999999999994,0
335.6,1,-9.4,0
326.8,0,-8.8,0
318.6,0,-8.200000000000001,0
311,0,-7.600000000000001,0
304,0,-7.000000000000002,0
297.6,0,-6.400000000000002,0
291.8,0,-5.8000000000000025,0
286.6,0,-5.200000000000003,0
282,0,-4.600000000000003,0
278,0,-4.0000000000000036,0
274.6,0,-3.4000000000000035,0
271.8,0,-2.8000000000000034,0
269.6,0,-2.2000000000000033,0
268,0,-1.6000000000000032,0
267,0,-1.000000000000003,542.6527602513829
266.6,0,-0.40000000000000313,542.6527602513829
266.8,0,0.19999999999999685,542.6527602513829
267.6,0,0.7999999999999968,542.6527602513829
269,0,1.3999999999999968,542.6527602513829
271,0,1.999999999999997,542.6527602513829
273.6,0,2.599999999999997,542.6527602513829
276.8,0,3.199999999999997,542.6527602513829
280.6,0,3.799999999999997,542.6527602513829
285,0,4.399999999999997,542.6527602513829
290,0,4.9999999999999964,542.6527602513829
295.6,0,5.599999999999996,542.6527602513829
301.8,0,6.199999999999996,542.6527602513829
308.6,0,6.799999999999995,542.6527602513829
316,0,7.399999999999995,542.6527602513829
306.6,1,-9.4,542.6527602513829
297.8,0,-8.8,542.6527602513829
289.6,0,-8.200000000000001,542.6527602513829
282,0,-7.600000000000001,542.6527602513829
275,0,-7.000000000000002,542.6527602513829
268.6,0,-6.400000000000002,542.6527602513829
262.8,0,-5.8000000000000025,542.6527602513829
