birdY,birdJump,birdVelocity,pipeY
300.6,0,0.6,0
301.8,0,1.2,0
303.6,0,1.7999999999999998,0
306,0,2.4,0
309,0,3,0
312.6,0,3.6,0
316.8,0,4.2,0
321.6,0,4.8,0
327,0,5.3999999999999995,0
333,0,5.999999999999999,0
339.6,0,6.599999999999999,0
346.8,0,7.199999999999998,0
354.6,0,7.799999999999998,0
363,0,8.399999999999999,0
372,0,8.999999999999998,0
381.6,0,9.599999999999998,0
391.8,0,10.199999999999998,0
402.6,0,10.799999999999997,0
414,0,11.399999999999997,0
426,0,11.999999999999996,0
438.6,0,12.599999999999996,0
451.8,0,13.199999999999996,0
442.40000000000003,1,-9.4,0
433.6,0,-8.8,0
425.40000000000003,0,-8.200000000000001,0
417.8,0,-7.600000000000001,0
410.8,0,-7.000000000000002,0
404.40000000000003,0,-6.400000000000002,0
398.6,0,-5.8000000000000025,0
393.40000000000003,0,-5.200000000000003,0
388.8,0,-4.600000000000003,0
384.8,0,-4.0000000000000036,0
381.40000000000003,0,-3.4000000000000035,0
378.6,0,-2.8000000000000034,0
376.40000000000003,0,-2.2000000000000033,0
374.8,0,-1.6000000000000032,0
373.8,0,-1.000000000000003,0
373.40000000000003,0,-0.40000000000000313,0
373.6,0,0.19999999999999685,0
374.40000000000003,0,0.7999999999999968,0
375.8,0,1.3999999999999968,0
377.8,0,1.999999999999997,0
380.40000000000003,0,2.599999999999997,0
383.6,0,3.199999999999997,0
387.40000000000003,0,3.799999999999997,0
391.8,0,4.399999999999997,0
396.8,0,4.9999999999999964,0
402.40000000000003,0,5.599999999999996,0
408.6,0,6.199999999999996,0
415.40000000000003,0,6.799999999999995,0
422.8,0,7.399999999999995,0
430.8,0,7.999999999999995,0
439.4,0,8.599999999999994,0
448.59999999999997,0,9.199999999999994,0
439.2,1,-9.4,0
430.4,0,-8.8,0
422.2,0,-8.200000000000001,0
414.59999999999997,0,-7.600000000000001,0
407.59999999999997,0,-7.000000000000002,0
401.2,0,-6.400000000000002,0
395.4,0,-5.8000000000000025,0
390.2,0,-5.200000000000003,0
385.59999999999997,0,-4.600000000000003,0
381.59999999999997,0,-4.0000000000000036,0
378.2,0,-3.4000000000000035,0
375.4,0,-2.8000000000000034,0
373.2,0,-2.2000000000000033,0
371.59999999999997,0,-1.6000000000000032,0
370.59999999999997,0,-1.000000000000003,0
370.2,0,-0.40000000000000313,0
370.4,0,0.19999999999999685,0
371.2,0,0.7999999999999968,0
372.59999999999997,0,1.3999999999999968,0
374.59999999999997,0,1.999999999999997,0
377.2,0,2.599999999999997,0
380.4,0,3.199999999999997,0
384.2,0,3.799999999999997,0
388.59999999999997,0,4.399999999999997,0
393.59999999999997,0,4.9999999999999964,0
399.2,0,5.599999999999996,0
405.4,0,6.199999999999996,0
396,1,-9.4,0
387.2,0,-8.8,0
379,0,-8.200000000000001,0
371.4,0,-7.600000000000001,0
364.4,0,-7.000000000000002,0
358,0,-6.400000000000002,0
352.2,0,-5.8000000000000025,0
347,0,-5.200000000000003,0
342.4,0,-4.600000000000003,0
338.4,0,-4.0000000000000036,0
335,0,-3.4000000000000035,0
332.2,0,-2.8000000000000034,0
330,0,-2.2000000000000033,0
328.4,0,-1.6000000000000032,0
327.4,0,-1.000000000000003,0
327,0,-0.40000000000000313,0
327.2,0,0.19999999999999685,0
328,0,0.7999999999999968,0
329.4,0,1.3999999999999968,0
331.4,0,1.999999999999997,0
334,0,2.599999999999997,0
337.2,0,3.199999999999997,0
341,0,3.799999999999997,0
345.4,0,4.399999999999997,0
350.4,0,4.9999999999999964,0
356,0,5.599999999999996,0
362.2,0,6.199999999999996,0
369,0,6.799999999999995,0
376.4,0,7.399999999999995,0
384.4,0,7.999999999999995,0
393,0,8.599999999999994,0
402.2,0,9.199999999999994,0
412,0,9.799999999999994,0
402.6,1,-9.4,0
393.8,0,-8.8,0
385.6,0,-8.200000000000001,0
378,0,-7.600000000000001,0
371,0,-7.000000000000002,0
364.6,0,-6.400000000000002,0
358.8,0,-5.8000000000000025,0
353.6,0,-5.200000000000003,0
349,0,-4.600000000000003,0
345,0,-4.0000000000000036,0
341.6,0,-3.4000000000000035,0
338.8,0,-2.8000000000000034,0
336.6,0,-2.2000000000000033,0
335,0,-1.6000000000000032,0
334,0,-1.000000000000003,0
333.6,0,-0.40000000000000313,0
333.8,0,0.19999999999999685,0
334.6,0,0.7999999999999968,0
336,0,1.3999999999999968,0
338,0,1.999999999999997,0
340.6,0,2.599999999999997,0
343.8,0,3.199999999999997,0
347.6,0,3.799999999999997,0
352,0,4.399999999999997,0
357,0,4.9999999999999964,0
362.6,0,5.599999999999996,0
368.8,0,6.199999999999996,0
375.6,0,6.799999999999995,0
383,0,7.399999999999995,0
391,0,7.999999999999995,0
399.6,0,8.599999999999994,0
408.8,0,9.199999999999994,0
418.6,0,9.799999999999994,0
409.20000000000005,1,-9.4,0
400.40000000000003,0,-8.8,526.5794630443863
392.20000000000005,0,-8.200000000000001,526.5794630443863
384.6,0,-7.600000000000001,526.5794630443863
377.6,0,-7.000000000000002,526.5794630443863
371.20000000000005,0,-6.400000000000002,526.5794630443863
365.40000000000003,0,-5.8000000000000025,526.5794630443863
360.20000000000005,0,-5.200000000000003,526.5794630443863
355.6,0,-4.600000000000003,526.5794630443863
351.6,0,-4.0000000000000036,526.5794630443863
348.20000000000005,0,-3.4000000000000035,526.5794630443863
345.40000000000003,0,-2.8000000000000034,526.5794630443863
343.20000000000005,0,-2.2000000000000033,526.5794630443863
341.6,0,-1.6000000000000032,526.5794630443863
340.6,0,-1.000000000000003,526.5794630443863
340.20000000000005,0,-0.40000000000000313,526.5794630443863
340.40000000000003,0,0.19999999999999685,526.5794630443863
341.20000000000005,0,0.7999999999999968,526.5794630443863
342.6,0,1.3999999999999968,526.5794630443863
344.6,0,1.999999999999997,526.5794630443863
347.20000000000005,0,2.599999999999997,526.5794630443863
350.40000000000003,0,3.199999999999997,526.5794630443863
354.20000000000005,0,3.799999999999997,526.5794630443863
358.6,0,4.399999999999997,526.5794630443863
363.6,0,4.9999999999999964,526.5794630443863
369.20000000000005,0,5.599999999999996,526.5794630443863
375.40000000000003,0,6.199999999999996,526.5794630443863
382.20000000000005,0,6.799999999999995,526.5794630443863
389.6,0,7.399999999999995,526.5794630443863
397.6,0,7.999999999999995,526.5794630443863
406.20000000000005,0,8.599999999999994,526.5794630443863
